,x_ind,cluster,centroid,train/test,lambda,rf,error,parent_ind
2483,2483,0,0,0,5,0.3333333333333333,-0.19999999999999998,2396
2484,2484,2,0,1,4,0.13333333333333333,0.19999999999999998,2588
2485,2485,0,1,0,4,0.13333333333333333,0.0,515
2486,2486,4,0,0,3,0.4666666666666667,0.06666666666666665,2021
2487,2487,0,0,1,5,0.13333333333333333,0.13333333333333333,2593
2488,2488,1,0,0,4,0.13333333333333333,-0.13333333333333333,2315
2489,2489,0,1,0,4,0.3333333333333333,0.0,2392
2490,2490,3,0,0,4,0.7333333333333333,0.0,510
2491,2491,4,0,0,5,0.3333333333333333,0.13333333333333336,2577
2492,2492,4,0,0,4,0.3333333333333333,-0.3333333333333333,2202
2493,2493,0,0,0,5,0.26666666666666666,-0.13333333333333333,2396
2494,2494,4,1,0,4,0.3333333333333333,0.0,2506
2495,2495,1,0,1,5,0.13333333333333333,0.0,2504
2496,2496,0,0,0,3,0.13333333333333333,-0.13333333333333333,2323
2497,2497,0,0,0,5,0.13333333333333333,0.13333333333333333,2593
2498,2498,0,0,0,5,0.3333333333333333,0.0,2489
2499,2499,2,0,1,4,0.3333333333333333,0.3333333333333333,2683
2500,2500,1,0,0,5,0.3333333333333333,-0.06666666666666665,2510
2501,2501,4,0,0,3,0.6666666666666666,0.2666666666666667,712
2502,2502,4,1,0,4,0.26666666666666666,0.0,2300
2503,2503,4,0,1,4,0.13333333333333333,0.6,2789
2504,2504,1,1,0,4,0.13333333333333333,0.0,2506
2505,2505,2,1,0,4,0.2,0.0,2506
2506,2506,0,1,0,3,0.13333333333333333,0.0,2410
2507,2507,1,0,0,4,0.13333333333333333,-0.13333333333333333,2334
2508,2508,4,0,0,5,0.3333333333333333,-0.19999999999999998,2412
2509,2509,3,0,0,3,0.13333333333333333,0.06666666666666668,2578
2510,2510,1,1,0,4,0.26666666666666666,0.0,2690
2511,2511,3,0,0,4,0.26666666666666666,0.0,532
2512,2512,4,0,1,5,0.13333333333333333,0.13333333333333333,2502
2513,2513,0,0,0,4,0.5333333333333333,0.4666666666666667,2685
2514,2514,1,0,0,5,0.13333333333333333,0.0,2504
2515,2515,4,1,0,3,0.13333333333333333,0.0,2295
2516,2516,3,0,0,5,0.13333333333333333,-0.13333333333333333,2420
2517,2517,0,0,0,4,0.2,0.6000000000000001,2791
2518,2518,4,0,1,5,0.3333333333333333,-0.19999999999999998,2412
2519,2519,1,0,1,5,0.26666666666666666,0.39999999999999997,2691
2520,2520,1,0,0,5,0.26666666666666666,0.0,2510
2521,2521,2,0,1,3,0.0,0.2,2739
2522,2522,0,0,0,4,0.13333333333333333,-0.06666666666666667,2444
2523,2523,1,0,0,4,0.13333333333333333,0.19999999999999998,2695
2524,2524,0,0,0,4,0.13333333333333333,-0.06666666666666667,2444
2525,2525,4,0,0,3,0.4666666666666667,0.4666666666666667,2697
2526,2526,3,0,1,5,0.13333333333333333,-0.13333333333333333,2420
2527,2527,1,1,0,3,0.13333333333333333,0.0,2745
2528,2528,1,0,0,4,0.3333333333333333,-0.19999999999999998,459
2529,2529,0,1,0,4,0.4,0.0,2356
2530,2530,4,1,0,3,0.26666666666666666,0.0,2452
2531,2531,3,0,0,3,0.13333333333333333,0.19999999999999998,2358
2532,2532,0,0,0,4,0.13333333333333333,-0.06666666666666667,2444
2533,2533,0,0,1,4,0.13333333333333333,-0.06666666666666667,2444
2534,2534,0,1,0,3,0.13333333333333333,0.0,2256
2535,2535,2,0,0,5,0.13333333333333333,-0.13333333333333333,2439
2536,2536,3,0,1,3,0.4,-0.06666666666666671,2188
2537,2537,0,0,0,5,0.26666666666666666,0.06666666666666665,2633
2538,2538,2,0,0,4,0.6,0.06666666666666665,2249
2539,2539,2,0,0,5,0.2,0.1333333333333333,2635
2540,2540,4,1,0,4,0.3333333333333333,0.0,2356
2541,2541,0,0,0,4,0.13333333333333333,-0.06666666666666667,2444
2542,2542,4,1,0,3,0.13333333333333333,0.0,2454
2543,2543,1,0,1,5,0.13333333333333333,-0.13333333333333333,2446
2544,2544,2,0,0,5,0.13333333333333333,-0.13333333333333333,2439
2545,2545,4,1,0,3,0.13333333333333333,0.0,2256
2546,2546,4,1,0,4,0.3333333333333333,0.0,2530
2547,2547,2,0,1,4,0.8666666666666667,-0.06666666666666665,2616
2548,2548,3,0,0,5,0.13333333333333333,0.19999999999999998,2645
2549,2549,2,0,0,4,0.7333333333333333,-0.4666666666666666,2618
2550,2550,0,0,0,4,0.13333333333333333,-0.06666666666666667,2444
2551,2551,1,0,0,4,0.4,0.2666666666666666,2655
2552,2552,4,1,0,4,0.13333333333333333,0.0,2360
2553,2553,3,1,0,3,0.0,0.0,2449
2554,2554,3,1,0,4,0.06666666666666667,0.0,2727
2555,2555,0,1,0,4,0.5333333333333333,0.0,2557
2556,2556,2,0,0,3,1.0,-0.06666666666666665,3716
2557,2557,0,1,0,3,0.3333333333333333,0.0,2452
2558,2558,1,0,0,4,0.8666666666666667,-0.20000000000000007,2269
2559,2559,1,0,1,5,0.3333333333333333,-0.06666666666666665,2647
2560,2560,0,0,0,4,0.8666666666666667,-0.06666666666666665,2846
2561,2561,1,0,0,5,0.13333333333333333,0.19999999999999998,2571
2562,2562,3,1,0,3,0.4,0.0,2735
2563,2563,1,1,0,4,0.13333333333333333,0.0,2849
2564,2564,0,0,0,4,0.0,0.13333333333333333,2737
2565,2565,0,0,0,5,0.6666666666666666,-0.1333333333333333,2555
2566,2566,2,0,0,3,0.3333333333333333,-0.1333333333333333,2739
2567,2567,4,1,0,4,0.5333333333333333,0.0,2557
2568,2568,0,0,0,4,1.0,-0.1333333333333333,2741
2569,2569,3,0,1,5,0.3333333333333333,0.06666666666666671,2761
2570,2570,0,0,1,3,0.8666666666666667,0.1333333333333333,2844
2571,2571,1,1,0,4,0.3333333333333333,0.0,2847
2572,2572,1,0,1,3,0.9333333333333333,-0.1333333333333333,2469
2573,2573,1,0,0,5,0.26666666666666666,-0.13333333333333333,2563
2574,2574,3,0,1,4,0.4,0.0,2562
2575,2575,2,0,1,5,0.6,0.0,2585
2576,2576,1,0,1,5,0.3333333333333333,0.3333333333333333,2691
2577,2577,4,1,0,4,0.4666666666666667,0.0,2690
2578,2578,3,1,0,2,0.2,0.0,661
2579,2579,3,0,0,5,0.3333333333333333,0.26666666666666666,2674
2580,2580,1,0,1,4,0.3333333333333333,0.0,2695
2581,2581,0,0,0,5,0.3333333333333333,-0.19999999999999998,2485
2582,2582,0,0,0,4,0.7333333333333333,0.2666666666666667,2685
2583,2583,0,0,0,5,0.3333333333333333,-0.06666666666666665,2593
2584,2584,4,1,0,3,0.13333333333333333,0.0,607
2585,2585,2,1,0,4,0.6,0.0,2690
2586,2586,3,1,0,3,0.7333333333333333,0.0,2692
2587,2587,4,0,1,5,0.3333333333333333,0.13333333333333336,2577
2588,2588,2,1,0,3,0.3333333333333333,0.0,611
2589,2589,1,0,0,5,0.3333333333333333,0.0,2599
2590,2590,2,1,0,2,0.13333333333333333,0.0,673
2591,2591,1,0,0,5,0.3333333333333333,-0.19999999999999998,2504
2592,2592,0,0,1,4,0.3333333333333333,0.3333333333333333,2878
2593,2593,0,1,0,4,0.26666666666666666,0.0,2506
2594,2594,4,0,0,3,0.7333333333333333,0.20000000000000007,2697
2595,2595,2,0,0,5,0.6,0.0,2585
2596,2596,1,0,0,4,0.5333333333333333,0.4666666666666667,2882
2597,2597,1,0,0,5,0.3333333333333333,-0.06666666666666665,2510
2598,2598,3,0,0,4,0.6,0.1333333333333333,2586
2599,2599,1,1,0,4,0.3333333333333333,0.0,2684
2600,2600,4,0,0,4,0.3333333333333333,-0.3333333333333333,2427
2601,2601,1,0,0,5,0.3333333333333333,-0.19999999999999998,2504
2602,2602,0,0,0,5,0.26666666666666666,0.0,2593
2603,2603,2,1,0,3,0.26666666666666666,0.0,2707
2604,2604,3,0,0,5,0.5333333333333333,0.1333333333333333,2700
2605,2605,3,0,1,4,0.8666666666666667,0.1333333333333333,2776
2606,2606,1,0,0,5,0.3333333333333333,-0.06666666666666665,2510
2607,2607,0,0,1,5,0.4,0.4666666666666667,2893
2608,2608,2,1,0,4,0.3333333333333333,0.0,2684
2609,2609,2,0,0,4,0.4666666666666667,0.1333333333333333,2724
2610,2610,0,0,1,5,0.3333333333333333,0.3333333333333333,2896
2611,2611,0,0,0,3,0.13333333333333333,-0.13333333333333333,2323
2612,2612,1,0,0,5,0.26666666666666666,0.06666666666666665,2708
2613,2613,3,0,0,5,0.3333333333333333,0.3333333333333333,2700
2614,2614,1,0,1,4,0.6666666666666666,-0.19999999999999996,651
2615,2615,1,0,1,5,0.3333333333333333,-0.06666666666666665,2510
2616,2616,2,1,0,3,0.8,0.0,2731
2617,2617,2,0,0,5,0.3333333333333333,0.0,2704
2618,2618,2,1,0,3,0.26666666666666666,0.0,870
2619,2619,1,1,0,4,0.26666666666666666,0.0,2808
2620,2620,0,0,0,4,0.4,0.4,2791
2621,2621,1,1,0,4,0.13333333333333333,0.0,2727
2622,2622,4,0,0,4,0.13333333333333333,0.19999999999999998,2793
2623,2623,0,0,0,5,0.3333333333333333,0.0,2633
2624,2624,2,0,0,3,0.2,0.0,2739
2625,2625,2,0,0,5,0.3333333333333333,0.0,2635
2626,2626,1,0,0,4,0.5333333333333333,-0.06666666666666665,651
2627,2627,2,0,1,5,0.3333333333333333,0.0,2704
2628,2628,4,0,0,3,0.7333333333333333,0.20000000000000007,2697
2629,2629,2,0,0,5,0.26666666666666666,0.06666666666666665,2734
2630,2630,2,1,0,3,0.26666666666666666,0.0,2745
2631,2631,1,0,0,5,0.13333333333333333,0.0,2621
2632,2632,4,0,0,4,0.26666666666666666,0.26666666666666666,2747
2633,2633,0,1,0,4,0.3333333333333333,0.0,2530
2634,2634,3,0,0,4,0.4,0.2666666666666666,2805
2635,2635,2,1,0,4,0.3333333333333333,0.0,2530
2636,2636,4,1,0,2,0.13333333333333333,0.0,673
2637,2637,1,0,0,5,0.3333333333333333,-0.06666666666666665,2647
2638,2638,0,0,1,4,0.4666666666666667,0.4,2741
2639,2639,2,0,0,5,0.26666666666666666,0.06666666666666665,2734
2640,2640,4,0,1,3,0.7333333333333333,0.20000000000000007,2697
2641,2641,4,1,0,4,0.13333333333333333,0.0,2727
2642,2642,3,0,0,4,0.3333333333333333,0.39999999999999997,2927
2643,2643,4,0,1,5,0.4,-0.06666666666666671,2546
2644,2644,1,1,0,4,0.6666666666666666,0.0,2750
2645,2645,3,1,0,4,0.3333333333333333,0.0,2557
2646,2646,4,0,1,4,0.4666666666666667,0.19999999999999996,2760
2647,2647,1,1,0,4,0.26666666666666666,0.0,2751
2648,2648,2,1,0,4,0.13333333333333333,0.0,2847
2649,2649,2,1,0,3,0.5333333333333333,0.0,2934
2650,2650,3,0,1,5,0.13333333333333333,0.13333333333333333,2746
2651,2651,2,1,0,2,0.6666666666666666,0.0,2467
2652,2652,0,0,0,5,0.4666666666666667,0.06666666666666665,2555
2653,2653,0,0,1,4,0.9333333333333333,0.0,2938
2654,2654,4,0,1,5,0.4,0.1333333333333333,2567
2655,2655,1,1,0,3,0.6666666666666666,0.0,2735
2656,2656,1,0,0,5,0.3333333333333333,-0.06666666666666665,2647
2657,2657,3,0,0,4,0.26666666666666666,0.06666666666666665,2828
2658,2658,1,0,1,5,0.13333333333333333,0.19999999999999998,2571
2659,2659,1,0,1,5,0.13333333333333333,0.0,2563
2660,2660,0,1,0,3,0.6,0.0,2934
2661,2661,0,0,0,5,0.6666666666666666,-0.1333333333333333,2555
2662,2662,0,1,0,3,1.0,0.0,2731
2663,2663,4,0,0,5,0.5333333333333333,0.0,2567
2664,2664,0,0,1,4,1.0,-0.06666666666666665,2938
2665,2665,3,0,0,5,0.3333333333333333,0.06666666666666671,2761
2666,2666,3,0,0,4,0.7333333333333333,-0.33333333333333326,2562
2667,2667,1,0,0,5,0.3333333333333333,0.0,2571
2668,2668,2,1,0,3,0.3333333333333333,0.0,2449
2669,2669,1,0,1,5,0.13333333333333333,0.0,2563
2670,2670,2,0,0,5,0.7333333333333333,-0.1333333333333333,2585
2671,2671,2,0,0,4,0.6666666666666666,0.0,2683
2672,2672,2,1,0,4,0.6666666666666666,0.0,2777
2673,2673,4,0,0,3,1.0,-0.06666666666666665,712
2674,2674,3,1,0,4,0.6,0.0,2684
2675,2675,2,1,0,4,0.7333333333333333,0.0,815
2676,2676,2,0,0,5,0.4,0.19999999999999996,2781
2677,2677,0,0,1,4,0.7333333333333333,0.06666666666666676,2791
2678,2678,3,0,1,5,0.3333333333333333,0.39999999999999997,2869
2679,2679,4,0,0,4,0.3333333333333333,0.0,2793
2680,2680,2,0,1,5,0.6666666666666666,-0.06666666666666665,2585
2681,2681,3,0,0,3,0.5333333333333333,-0.06666666666666665,601
2682,2682,2,0,0,5,0.6666666666666666,0.0,2672
2683,2683,2,1,0,3,0.6666666666666666,0.0,698
2684,2684,0,1,0,3,0.6,0.0,2692
2685,2685,0,1,0,3,1.0,0.0,2409
2686,2686,2,0,1,5,0.3333333333333333,0.26666666666666666,2781
2687,2687,4,0,0,4,0.4,-0.2666666666666667,2584
2688,2688,3,0,1,5,0.3333333333333333,0.39999999999999997,2869
2689,2689,0,0,1,4,0.6,0.20000000000000007,2791
2690,2690,2,1,0,3,0.6666666666666666,0.0,2692
2691,2691,1,1,0,4,0.6666666666666666,0.0,2777
2692,2692,1,1,0,2,0.6666666666666666,0.0,719
2693,2693,3,0,0,3,0.4,-0.2,2578
2694,2694,4,0,1,5,0.6,0.06666666666666665,2779
2695,2695,1,1,0,3,0.3333333333333333,0.0,2707
2696,2696,2,0,0,5,0.3333333333333333,0.26666666666666666,2781
2697,2697,4,1,0,2,0.9333333333333333,0.0,2467
2698,2698,1,0,0,5,0.3333333333333333,0.0,2708
2699,2699,0,0,0,4,0.4,0.33333333333333326,2870
2700,2700,3,1,0,4,0.6666666666666666,0.0,2690
2701,2701,3,0,0,4,0.8,-0.06666666666666676,2586
2702,2702,3,0,1,5,0.6,0.06666666666666665,2796
2703,2703,4,0,0,4,0.3333333333333333,0.0,2715
2704,2704,2,1,0,4,0.3333333333333333,0.0,2808
2705,2705,2,0,0,3,0.13333333333333333,0.06666666666666668,685
2706,2706,0,0,1,5,0.3333333333333333,0.3333333333333333,2896
2707,2707,0,1,0,2,0.3333333333333333,0.0,2819
2708,2708,1,1,0,4,0.3333333333333333,0.0,2783
2709,2709,4,0,0,3,0.8,0.1333333333333333,2697
2710,2710,3,0,1,5,0.6666666666666666,0.0,2700
2711,2711,3,0,0,4,0.7333333333333333,-0.06666666666666665,2805
2712,2712,2,1,0,4,0.6,0.0,2816
2713,2713,0,0,0,4,0.7333333333333333,0.2666666666666667,2884
2714,2714,2,0,0,5,0.3333333333333333,0.0,2704
2715,2715,4,1,0,3,0.3333333333333333,0.0,2790
2716,2716,1,0,0,5,0.3333333333333333,-0.06666666666666665,2619
2717,2717,1,0,0,5,0.3333333333333333,-0.19999999999999998,2621
2718,2718,0,0,1,4,0.3333333333333333,0.26666666666666666,2660
2719,2719,1,0,0,4,0.6666666666666666,0.0,2823
2720,2720,2,0,0,4,1.0,-0.19999999999999996,2616
2721,2721,2,0,0,5,0.5333333333333333,0.06666666666666665,2712
2722,2722,2,0,0,4,0.4666666666666667,-0.2,2618
2723,2723,4,0,0,5,0.3333333333333333,0.3333333333333333,2818
2724,2724,2,1,0,3,0.6,0.0,2735
2725,2725,2,0,1,5,0.3333333333333333,0.0,2734
2726,2726,3,0,0,4,0.3333333333333333,-0.3333333333333333,2553
2727,2727,1,1,0,3,0.3333333333333333,0.0,2838
2728,2728,1,0,0,4,0.6666666666666666,0.0,2823
2729,2729,4,0,0,4,0.8666666666666667,-0.20000000000000007,2441
2730,2730,3,1,0,4,0.4666666666666667,0.0,2816
2731,2731,2,1,0,2,1.0,0.0,760
2732,2732,1,0,1,5,0.3333333333333333,-0.06666666666666665,2647
2733,2733,2,0,0,4,0.5333333333333333,-0.26666666666666666,2630
2734,2734,2,1,0,4,0.3333333333333333,0.0,2727
2735,2735,2,1,0,2,0.6,0.0,2819
2736,2736,4,0,0,5,0.3333333333333333,-0.19999999999999998,2641
2737,2737,0,1,0,3,0.13333333333333333,0.0,2449
2738,2738,3,0,0,4,0.6666666666666666,0.0,2823
2739,2739,2,1,0,2,0.2,0.0,661
2740,2740,2,0,0,5,0.3333333333333333,0.3333333333333333,2834
2741,2741,0,1,0,3,0.8666666666666667,0.0,484
2742,2742,1,0,0,5,0.3333333333333333,-0.06666666666666665,2647
2743,2743,0,0,1,3,1.0,0.0,2844
2744,2744,2,0,0,5,0.3333333333333333,-0.19999999999999998,2648
2745,2745,4,1,0,2,0.6666666666666666,0.0,476
2746,2746,3,1,0,4,0.26666666666666666,0.0,2849
2747,2747,4,1,0,3,0.5333333333333333,0.0,2735
2748,2748,0,0,1,5,0.6666666666666666,0.20000000000000007,2946
2749,2749,3,0,1,4,0.8,-0.13333333333333341,2805
2750,2750,2,1,0,3,0.4,0.0,2832
2751,2751,0,1,0,3,0.4,0.0,2838
2752,2752,2,0,0,4,0.8,-0.2666666666666667,2649
2753,2753,2,0,1,5,0.3333333333333333,-0.19999999999999998,2648
2754,2754,2,0,0,3,0.9333333333333333,-0.2666666666666667,2651
2755,2755,3,0,0,5,0.26666666666666666,0.0,2746
2756,2756,1,0,0,3,0.8,0.0,2469
2757,2757,0,0,0,5,0.7333333333333333,0.13333333333333341,2946
2758,2758,3,1,0,4,0.8666666666666667,0.0,2750
2759,2759,4,0,1,5,0.5333333333333333,0.19999999999999996,2948
2760,2760,4,1,0,3,0.6666666666666666,0.0,873
2761,2761,3,1,0,4,0.4,0.0,2751
2762,2762,3,1,0,4,0.4,0.0,2847
2763,2763,2,0,0,4,0.9333333333333333,-0.4,2649
2764,2764,4,0,1,5,0.26666666666666666,0.13333333333333336,2954
2765,2765,2,0,0,3,0.9333333333333333,-0.2666666666666667,2651
2766,2766,0,0,0,5,0.8666666666666667,0.0,2871
2767,2767,1,0,0,4,0.9333333333333333,0.06666666666666665,2882
2768,2768,2,0,0,5,0.8,-0.13333333333333341,2672
2769,2769,3,0,0,4,0.9333333333333333,-0.20000000000000007,2586
2770,2770,3,0,0,5,0.7333333333333333,-0.1333333333333333,2674
2771,2771,4,0,0,4,0.6,-0.26666666666666666,2715
2772,2772,2,0,0,5,0.6666666666666666,-0.06666666666666665,2781
2773,2773,3,0,0,5,0.6,0.1333333333333333,2869
2774,2774,2,0,0,4,0.6,-0.3333333333333333,2603
2775,2775,0,0,0,5,0.8666666666666667,0.0,2871
2776,2776,3,1,0,3,1.0,0.0,748
2777,2777,4,1,0,3,0.7333333333333333,0.0,2692
2778,2778,1,0,0,4,0.8,0.19999999999999996,2882
2779,2779,4,1,0,4,0.6666666666666666,0.0,2684
2780,2780,0,0,0,4,0.8666666666666667,0.1333333333333333,2884
2781,2781,2,1,0,4,0.6,0.0,2783
2782,2782,0,0,0,3,0.6,-0.6,2323
2783,2783,2,1,0,3,0.6,0.0,2790
2784,2784,0,0,1,5,0.8666666666666667,0.0,2871
2785,2785,3,0,0,4,0.7333333333333333,-0.06666666666666665,639
2786,2786,3,0,0,5,0.7333333333333333,-0.06666666666666665,2796
2787,2787,3,0,1,4,1.0,0.0,2776
2788,2788,4,0,0,5,0.6666666666666666,0.0,2779
2789,2789,4,1,0,3,0.7333333333333333,0.0,822
2790,2790,3,1,0,2,0.6,0.0,2819
2791,2791,0,1,0,3,0.8,0.0,2735
2792,2792,1,0,0,5,0.6,-0.26666666666666666,2708
2793,2793,4,1,0,3,0.3333333333333333,0.0,2449
2794,2794,3,0,0,5,0.8666666666666667,-0.20000000000000007,2700
2795,2795,3,0,0,3,0.6,-0.39999999999999997,2578
2796,2796,3,1,0,4,0.6666666666666666,0.0,2777
2797,2797,3,1,0,3,0.7333333333333333,0.0,2707
2798,2798,2,0,0,5,0.6666666666666666,-0.3333333333333333,2704
2799,2799,4,0,0,3,1.0,-0.06666666666666665,2697
2800,2800,0,0,0,5,0.6,0.06666666666666665,2896
2801,2801,0,0,1,4,0.4,0.33333333333333326,2870
2802,2802,4,0,1,5,0.4,0.2666666666666666,2888
2803,2803,0,0,0,4,0.7333333333333333,0.06666666666666676,2791
2804,2804,4,0,0,4,0.8,-0.13333333333333341,2823
2805,2805,3,1,0,3,0.6666666666666666,0.0,2832
2806,2806,2,0,0,5,0.6666666666666666,-0.06666666666666665,2712
2807,2807,2,0,0,3,0.4,-0.2666666666666667,2590
2808,2808,3,1,0,3,0.6666666666666666,0.0,2790
2809,2809,1,0,0,4,0.6666666666666666,-0.3333333333333333,2695
2810,2810,0,0,1,5,0.6,0.06666666666666665,2896
2811,2811,4,0,0,3,1.0,-0.06666666666666665,2697
2812,2812,0,0,0,5,0.3333333333333333,0.0,2821
2813,2813,1,0,0,4,0.4,-0.2666666666666667,2527
2814,2814,2,0,0,4,0.7333333333333333,-0.06666666666666665,2823
2815,2815,0,0,1,5,0.9333333333333333,-0.06666666666666665,2901
2816,2816,0,1,0,3,0.6666666666666666,0.0,2832
2817,2817,4,0,0,4,0.6666666666666666,-0.3333333333333333,2715
2818,2818,4,1,0,4,0.6666666666666666,0.0,2808
2819,2819,3,1,0,1,0.6,0.0,664
2820,2820,2,0,0,4,0.6666666666666666,-0.1333333333333333,2649
2821,2821,0,1,0,4,0.3333333333333333,0.0,2727
2822,2822,2,0,0,3,1.0,-0.33333333333333337,2651
2823,2823,4,1,0,3,0.6666666666666666,0.0,2832
2824,2824,4,1,0,3,0.8,0.0,870
2825,2825,3,0,1,5,0.6666666666666666,-0.19999999999999996,2730
2826,2826,2,0,0,4,0.8666666666666667,-0.2666666666666667,2724
2827,2827,2,0,0,5,0.6666666666666666,-0.06666666666666665,2836
2828,2828,3,1,0,3,0.3333333333333333,0.0,2838
2829,2829,2,0,0,5,0.3333333333333333,0.0,2734
2830,2830,2,0,0,5,0.3333333333333333,0.26666666666666666,2926
2831,2831,0,0,0,4,0.4,0.19999999999999996,2660
2832,2832,3,1,0,2,0.6666666666666666,0.0,769
2833,2833,0,0,0,4,1.0,0.0,2662
2834,2834,2,1,0,4,0.6666666666666666,0.0,2750
2835,2835,0,0,1,4,0.8666666666666667,0.06666666666666665,2938
2836,2836,2,1,0,4,0.6,0.0,2751
2837,2837,1,0,1,4,0.7333333333333333,-0.06666666666666665,2655
2838,2838,4,1,0,2,0.3333333333333333,0.0,2819
2839,2839,2,0,0,4,0.3333333333333333,0.0,2668
2840,2840,3,0,0,5,0.3333333333333333,-0.06666666666666665,2746
2841,2841,0,0,1,5,0.6666666666666666,0.20000000000000007,2946
2842,2842,2,0,0,3,1.0,-0.06666666666666665,3716
2843,2843,4,0,1,5,0.6666666666666666,0.06666666666666665,2948
2844,2844,0,1,0,2,1.0,0.0,2467
2845,2845,0,0,1,5,0.6,0.0,2855
2846,2846,0,1,0,3,0.8,0.0,2745
2847,2847,4,1,0,3,0.3333333333333333,0.0,2838
2848,2848,3,0,0,4,0.7333333333333333,-0.33333333333333326,2562
2849,2849,2,1,0,3,0.3333333333333333,0.0,2838
2850,2850,0,0,0,4,0.3333333333333333,-0.19999999999999998,2737
2851,2851,0,0,1,5,0.7333333333333333,0.13333333333333341,2946
2852,2852,4,0,0,3,0.4,-0.2666666666666667,2636
2853,2853,4,0,0,5,0.7333333333333333,0.0,2948
2854,2854,4,1,0,3,1.0,0.0,484
2855,2855,0,1,0,4,0.6,0.0,2751
2856,2856,0,0,0,3,1.0,0.0,2844
2857,2857,3,0,0,5,0.4,0.0,2762
2858,2858,3,0,1,4,0.8666666666666667,-0.13333333333333341,2927
2859,2859,4,0,0,5,0.3333333333333333,0.06666666666666671,2954
2860,2860,4,0,1,4,0.6666666666666666,-0.1333333333333333,2747
2861,2861,0,0,0,5,0.9333333333333333,-0.06666666666666665,2871
2862,2862,4,1,0,4,0.8666666666666667,0.0,2777
2863,2863,0,1,0,4,0.8666666666666667,0.0,2777
2864,2864,3,0,0,3,0.8,-0.6000000000000001,2578
2865,2865,0,1,0,4,0.8666666666666667,0.0,2684
2866,2866,1,0,0,4,0.8666666666666667,-0.5333333333333334,2695
2867,2867,2,0,0,5,0.8,-0.20000000000000007,2781
2868,2868,0,0,0,4,1.0,0.0,2685
2869,2869,3,1,0,4,0.7333333333333333,0.0,2783
2870,2870,0,1,0,3,0.7333333333333333,0.0,607
2871,2871,0,1,0,4,0.8666666666666667,0.0,2690
2872,2872,3,0,0,4,1.0,-0.2666666666666667,2586
2873,2873,0,0,0,5,0.8666666666666667,0.0,2863
2874,2874,2,0,0,4,0.8,-0.46666666666666673,2588
2875,2875,0,0,0,5,0.8666666666666667,0.0,2865
2876,2876,2,0,0,3,0.5333333333333333,-0.4,2590
2877,2877,2,0,1,5,0.7333333333333333,-0.1333333333333333,2781
2878,2878,0,1,0,3,0.6666666666666666,0.0,2707
2879,2879,3,0,1,5,0.6666666666666666,0.06666666666666665,2869
2880,2880,4,0,1,3,1.0,-0.06666666666666665,2697
2881,2881,0,0,0,5,0.8666666666666667,0.0,2871
2882,2882,1,1,0,3,1.0,0.0,619
2883,2883,3,0,1,5,0.8666666666666667,-0.20000000000000007,2796
2884,2884,0,1,0,3,1.0,0.0,2790
2885,2885,2,0,0,5,0.8,-0.46666666666666673,2704
2886,2886,4,0,0,4,0.6666666666666666,-0.3333333333333333,2715
2887,2887,0,0,1,5,0.7333333333333333,-0.06666666666666665,2896
2888,2888,4,1,0,4,0.6666666666666666,0.0,2783
2889,2889,4,1,0,3,0.6666666666666666,0.0,2707
2890,2890,3,0,1,5,0.8666666666666667,-0.20000000000000007,2700
2891,2891,3,0,0,4,1.0,0.0,2776
2892,2892,3,0,0,5,0.8666666666666667,-0.20000000000000007,2796
2893,2893,0,1,0,4,0.8666666666666667,0.0,2808
2894,2894,2,0,1,5,0.7333333333333333,-0.39999999999999997,2704
2895,2895,2,0,0,4,0.9333333333333333,-0.33333333333333337,2724
2896,2896,0,1,0,4,0.6666666666666666,0.0,2783
2897,2897,4,0,0,4,0.6,-0.26666666666666666,2793
2898,2898,4,0,0,5,0.6666666666666666,0.0,2888
2899,2899,4,0,0,4,0.8666666666666667,-0.20000000000000007,2823
2900,2900,1,0,0,4,0.9333333333333333,-0.4666666666666667,651
2901,2901,0,1,0,4,0.8666666666666667,0.0,2816
2902,2902,2,0,1,4,1.0,-0.19999999999999996,2616
2903,2903,4,0,0,5,0.7333333333333333,-0.06666666666666665,2818
2904,2904,2,0,0,4,0.7333333333333333,-0.4666666666666666,2618
2905,2905,0,0,0,5,0.6666666666666666,0.0,2896
2906,2906,0,0,0,4,0.8666666666666667,-0.06666666666666665,2791
2907,2907,0,0,0,5,0.6666666666666666,-0.3333333333333333,2821
2908,2908,4,0,0,4,0.4666666666666667,-0.13333333333333336,2793
2909,2909,2,0,0,4,0.8666666666666667,-0.20000000000000007,2823
2910,2910,2,0,0,3,0.6,-0.39999999999999997,2739
2911,2911,0,0,0,5,0.8666666666666667,0.0,2901
2912,2912,0,0,0,4,0.8666666666666667,0.0,2741
2913,2913,4,0,0,5,0.6666666666666666,0.0,2818
2914,2914,4,0,0,3,1.0,-0.06666666666666665,2697
2915,2915,2,0,0,5,0.6666666666666666,-0.3333333333333333,2734
2916,2916,2,0,1,4,0.7333333333333333,-0.4666666666666666,2630
2917,2917,0,0,0,5,0.6,-0.26666666666666666,2821
2918,2918,4,0,0,4,0.8666666666666667,-0.33333333333333337,2747
2919,2919,0,0,0,4,0.8666666666666667,-0.20000000000000007,2823
2920,2920,3,0,0,4,0.8,-0.13333333333333341,2805
2921,2921,4,1,0,4,0.8,0.0,2816
2922,2922,2,0,0,5,0.6666666666666666,-0.06666666666666665,2836
